# boundary_array
(9.84, -8.79, 10.55, -8.44)
(10.55, -8.79, 11.25, -8.44)
(4.22, -11.25, 5.63, -10.55)
(2.81, -11.25, 4.22, -10.55)
(2.81, -10.55, 4.22, -9.84)
(4.22, -10.55, 5.63, -9.84)
(1.41, -11.25, 2.81, -10.55)
(0.00, -11.25, 1.41, -10.55)
(0.00, -10.55, 1.41, -9.84)
(1.41, -10.55, 2.81, -9.84)
(0.00, -9.84, 2.81, -8.44)
(4.22, -9.84, 5.63, -9.14)
(2.81, -9.84, 4.22, -9.14)
(2.81, -9.14, 4.22, -8.44)
(4.22, -9.14, 5.63, -8.44)
(4.22, -8.44, 5.63, -7.73)
(2.81, -8.44, 4.22, -7.73)
(2.81, -7.73, 4.22, -7.03)
(4.22, -7.73, 5.63, -7.03)
(0.00, -8.44, 2.81, -7.03)
(0.00, -7.03, 2.81, -5.63)
(4.22, -7.03, 5.63, -6.33)
(2.81, -7.03, 4.22, -6.33)
(2.81, -6.33, 4.22, -5.63)
(4.22, -6.33, 5.63, -5.63)
(9.84, -8.44, 11.25, -7.73)
(8.44, -8.44, 9.84, -7.73)
(8.44, -7.73, 9.84, -7.03)
(9.84, -7.73, 11.25, -7.03)
(7.03, -8.44, 8.44, -7.73)
(5.63, -8.44, 7.03, -7.73)
(5.63, -7.73, 7.03, -7.03)
(7.03, -7.73, 8.44, -7.03)
(7.03, -7.03, 8.44, -6.33)
(5.63, -7.03, 7.03, -6.33)
(5.63, -6.33, 7.03, -5.63)
(7.03, -6.33, 8.44, -5.63)
(10.55, -7.03, 11.25, -6.68)
(9.84, -7.03, 10.55, -6.68)
(9.84, -6.68, 10.55, -6.33)
(10.55, -6.68, 11.25, -6.33)
(8.44, -7.03, 9.84, -6.33)
(8.44, -6.33, 9.84, -5.63)
(10.55, -6.33, 11.25, -5.98)
(9.84, -6.33, 10.55, -5.98)
(9.84, -5.98, 10.55, -5.63)
(10.55, -5.98, 11.25, -5.63)
(10.55, -5.63, 11.25, -5.27)
(9.84, -5.63, 10.55, -5.27)
(9.84, -5.27, 10.55, -4.92)
(10.55, -5.27, 11.25, -4.92)
(8.44, -5.63, 9.84, -4.92)
(8.44, -4.92, 9.84, -4.22)
(10.55, -4.92, 11.25, -4.57)
(9.84, -4.92, 10.55, -4.57)
(9.84, -4.57, 10.55, -4.22)
(10.55, -4.57, 11.25, -4.22)
(7.03, -5.63, 8.44, -4.92)
(5.63, -5.63, 7.03, -4.92)
(5.63, -4.92, 7.03, -4.22)
(7.03, -4.92, 8.44, -4.22)
(7.03, -4.22, 8.44, -3.52)
(5.63, -4.22, 7.03, -3.52)
(5.63, -3.52, 7.03, -2.81)
(7.03, -3.52, 8.44, -2.81)
(10.55, -4.22, 11.25, -3.87)
(9.84, -4.22, 10.55, -3.87)
(9.84, -3.87, 10.55, -3.52)
(10.55, -3.87, 11.25, -3.52)
(8.44, -4.22, 9.84, -3.52)
(8.44, -3.52, 9.84, -2.81)
(10.55, -3.52, 11.25, -3.16)
(9.84, -3.52, 10.55, -3.16)
(9.84, -3.16, 10.55, -2.81)
(10.55, -3.16, 11.25, -2.81)
(4.22, -5.63, 5.63, -4.92)
(2.81, -5.63, 4.22, -4.92)
(2.81, -4.92, 4.22, -4.22)
(4.22, -4.92, 5.63, -4.22)
(0.00, -5.63, 2.81, -4.22)
(0.00, -4.22, 2.81, -2.81)
(4.22, -4.22, 5.63, -3.52)
(2.81, -4.22, 4.22, -3.52)
(2.81, -3.52, 4.22, -2.81)
(4.22, -3.52, 5.63, -2.81)
(4.22, -2.81, 5.63, -2.11)
(2.81, -2.81, 4.22, -2.11)
(2.81, -2.11, 4.22, -1.41)
(4.22, -2.11, 5.63, -1.41)
(1.41, -2.81, 2.81, -2.11)
(0.00, -2.81, 1.41, -2.11)
(0.00, -2.11, 1.41, -1.41)
(1.41, -2.11, 2.81, -1.41)
(1.41, -1.41, 2.81, -0.70)
(0.00, -1.41, 1.41, -0.70)
(0.00, -0.70, 1.41, 0.00)
(1.41, -0.70, 2.81, 0.00)
(4.22, -1.41, 5.63, -0.70)
(2.81, -1.41, 4.22, -0.70)
(2.81, -0.70, 4.22, 0.00)
(4.22, -0.70, 5.63, 0.00)
(10.55, -2.81, 11.25, -2.46)
(9.84, -2.81, 10.55, -2.46)
(9.84, -2.46, 10.55, -2.11)
(10.55, -2.46, 11.25, -2.11)
(8.44, -2.81, 9.84, -2.11)
(8.44, -2.11, 9.84, -1.41)
(10.55, -2.11, 11.25, -1.76)
(9.84, -2.11, 10.55, -1.76)
(9.84, -1.76, 10.55, -1.41)
(10.55, -1.76, 11.25, -1.41)
(7.03, -2.81, 8.44, -2.11)
(5.63, -2.81, 7.03, -2.11)
(5.63, -2.11, 7.03, -1.41)
(7.03, -2.11, 8.44, -1.41)
(7.73, -1.41, 8.44, -1.05)
(7.03, -1.41, 7.73, -1.05)
(7.03, -1.05, 7.73, -0.70)
(7.73, -1.05, 8.44, -0.70)
(5.63, -1.41, 7.03, -0.70)
(5.63, -0.70, 7.03, 0.00)
(7.73, -0.70, 8.44, -0.35)
(7.03, -0.70, 7.73, -0.35)
(7.03, -0.35, 7.73, 0.00)
(7.73, -0.35, 8.44, 0.00)
(10.55, -1.41, 11.25, -1.05)
(9.84, -1.41, 10.55, -1.05)
(9.84, -1.05, 10.55, -0.70)
(10.55, -1.05, 11.25, -0.70)
(8.44, -1.41, 9.84, -0.70)
(8.44, -0.70, 9.84, 0.00)
(10.55, -0.70, 11.25, -0.35)
(9.84, -0.70, 10.55, -0.35)
(9.84, -0.35, 10.55, 0.00)
(10.55, -0.35, 11.25, 0.00)
(21.80, -5.63, 22.50, -5.27)
(21.09, -5.63, 21.80, -5.27)
(21.09, -5.27, 21.80, -4.92)
(21.80, -5.27, 22.50, -4.92)
(20.39, -5.63, 21.09, -5.27)
(19.69, -5.63, 20.39, -5.27)
(19.69, -5.27, 20.39, -4.92)
(20.39, -5.27, 21.09, -4.92)
(20.39, -4.92, 21.09, -4.57)
(19.69, -4.92, 20.39, -4.57)
(19.69, -4.57, 20.39, -4.22)
(20.39, -4.57, 21.09, -4.22)
(21.80, -4.92, 22.50, -4.57)
(21.09, -4.92, 21.80, -4.57)
(21.09, -4.57, 21.80, -4.22)
(21.80, -4.57, 22.50, -4.22)
(18.98, -5.63, 19.69, -5.27)
(18.28, -5.63, 18.98, -5.27)
(18.28, -5.27, 18.98, -4.92)
(18.98, -5.27, 19.69, -4.92)
(16.88, -5.63, 18.28, -4.92)
(16.88, -4.92, 18.28, -4.22)
(18.98, -4.92, 19.69, -4.57)
(18.28, -4.92, 18.98, -4.57)
(18.28, -4.57, 18.98, -4.22)
(18.98, -4.57, 19.69, -4.22)
(18.98, -4.22, 19.69, -3.87)
(18.28, -4.22, 18.98, -3.87)
(18.28, -3.87, 18.98, -3.52)
(18.98, -3.87, 19.69, -3.52)
(16.88, -4.22, 18.28, -3.52)
(17.58, -3.52, 18.28, -3.16)
(16.88, -3.52, 17.58, -3.16)
(16.88, -3.16, 17.58, -2.81)
(17.58, -3.16, 18.28, -2.81)
(18.98, -3.52, 19.69, -3.16)
(18.28, -3.52, 18.98, -3.16)
(18.28, -3.16, 18.98, -2.81)
(18.98, -3.16, 19.69, -2.81)
(21.80, -4.22, 22.50, -3.87)
(21.09, -4.22, 21.80, -3.87)
(21.09, -3.87, 21.80, -3.52)
(21.80, -3.87, 22.50, -3.52)
(20.39, -4.22, 21.09, -3.87)
(19.69, -4.22, 20.39, -3.87)
(19.69, -3.87, 20.39, -3.52)
(20.39, -3.87, 21.09, -3.52)
(20.39, -3.52, 21.09, -3.16)
(19.69, -3.52, 20.39, -3.16)
(19.69, -3.16, 20.39, -2.81)
(20.39, -3.16, 21.09, -2.81)
(21.80, -3.52, 22.50, -3.16)
(21.09, -3.52, 21.80, -3.16)
(21.09, -3.16, 21.80, -2.81)
(21.80, -3.16, 22.50, -2.81)
(16.17, -5.63, 16.88, -5.27)
(15.47, -5.63, 16.17, -5.27)
(15.47, -5.27, 16.17, -4.92)
(16.17, -5.27, 16.88, -4.92)
(14.06, -5.63, 15.47, -4.92)
(14.06, -4.92, 15.47, -4.22)
(16.17, -4.92, 16.88, -4.57)
(15.47, -4.92, 16.17, -4.57)
(15.47, -4.57, 16.17, -4.22)
(16.17, -4.57, 16.88, -4.22)
(13.36, -5.63, 14.06, -5.27)
(12.66, -5.63, 13.36, -5.27)
(12.66, -5.27, 13.36, -4.92)
(13.36, -5.27, 14.06, -4.92)
(11.25, -5.63, 12.66, -4.92)
(11.25, -4.92, 12.66, -4.22)
(13.36, -4.92, 14.06, -4.57)
(12.66, -4.92, 13.36, -4.57)
(12.66, -4.57, 13.36, -4.22)
(13.36, -4.57, 14.06, -4.22)
(13.36, -4.22, 14.06, -3.87)
(12.66, -4.22, 13.36, -3.87)
(12.66, -3.87, 13.36, -3.52)
(13.36, -3.87, 14.06, -3.52)
(11.25, -4.22, 12.66, -3.52)
(11.25, -3.52, 12.66, -2.81)
(13.36, -3.52, 14.06, -3.16)
(12.66, -3.52, 13.36, -3.16)
(12.66, -3.16, 13.36, -2.81)
(13.36, -3.16, 14.06, -2.81)
(16.17, -4.22, 16.88, -3.87)
(15.47, -4.22, 16.17, -3.87)
(15.47, -3.87, 16.17, -3.52)
(16.17, -3.87, 16.88, -3.52)
(14.06, -4.22, 15.47, -3.52)
(14.77, -3.52, 15.47, -3.16)
(14.06, -3.52, 14.77, -3.16)
(14.06, -3.16, 14.77, -2.81)
(14.77, -3.16, 15.47, -2.81)
(16.17, -3.52, 16.88, -3.16)
(15.47, -3.52, 16.17, -3.16)
(15.47, -3.16, 16.17, -2.81)
(16.17, -3.16, 16.88, -2.81)
(16.17, -2.81, 16.88, -2.46)
(15.47, -2.81, 16.17, -2.46)
(15.47, -2.46, 16.17, -2.11)
(16.17, -2.46, 16.88, -2.11)
(14.77, -2.81, 15.47, -2.46)
(14.06, -2.81, 14.77, -2.46)
(14.06, -2.46, 14.77, -2.11)
(14.77, -2.46, 15.47, -2.11)
(14.77, -2.11, 15.47, -1.76)
(14.06, -2.11, 14.77, -1.76)
(14.06, -1.76, 14.77, -1.41)
(14.77, -1.76, 15.47, -1.41)
(16.17, -2.11, 16.88, -1.76)
(15.47, -2.11, 16.17, -1.76)
(15.47, -1.76, 16.17, -1.41)
(16.17, -1.76, 16.88, -1.41)
(13.36, -2.81, 14.06, -2.46)
(12.66, -2.81, 13.36, -2.46)
(12.66, -2.46, 13.36, -2.11)
(13.36, -2.46, 14.06, -2.11)
(11.25, -2.81, 12.66, -2.11)
(11.25, -2.11, 12.66, -1.41)
(13.36, -2.11, 14.06, -1.76)
(12.66, -2.11, 13.36, -1.76)
(12.66, -1.76, 13.36, -1.41)
(13.36, -1.76, 14.06, -1.41)
(13.36, -1.41, 14.06, -1.05)
(12.66, -1.41, 13.36, -1.05)
(12.66, -1.05, 13.36, -0.70)
(13.36, -1.05, 14.06, -0.70)
(11.25, -1.41, 12.66, -0.70)
(11.25, -0.70, 12.66, 0.00)
(13.36, -0.70, 14.06, -0.35)
(12.66, -0.70, 13.36, -0.35)
(12.66, -0.35, 13.36, 0.00)
(13.36, -0.35, 14.06, 0.00)
(16.17, -1.41, 16.88, -1.05)
(15.47, -1.41, 16.17, -1.05)
(15.47, -1.05, 16.17, -0.70)
(16.17, -1.05, 16.88, -0.70)
(14.77, -1.41, 15.47, -1.05)
(14.06, -1.41, 14.77, -1.05)
(14.06, -1.05, 14.77, -0.70)
(14.77, -1.05, 15.47, -0.70)
(14.77, -0.70, 15.47, -0.35)
(14.06, -0.70, 14.77, -0.35)
(14.06, -0.35, 14.77, 0.00)
(14.77, -0.35, 15.47, 0.00)
(16.17, -0.70, 16.88, -0.35)
(15.47, -0.70, 16.17, -0.35)
(15.47, -0.35, 16.17, 0.00)
(16.17, -0.35, 16.88, 0.00)
(21.80, -2.81, 22.50, -2.46)
(21.09, -2.81, 21.80, -2.46)
(21.09, -2.46, 21.80, -2.11)
(21.80, -2.46, 22.50, -2.11)
(20.39, -2.81, 21.09, -2.46)
(19.69, -2.81, 20.39, -2.46)
(19.69, -2.46, 20.39, -2.11)
(20.39, -2.46, 21.09, -2.11)
(20.39, -2.11, 21.09, -1.76)
(19.69, -2.11, 20.39, -1.76)
(19.69, -1.76, 20.39, -1.41)
(20.39, -1.76, 21.09, -1.41)
(21.80, -2.11, 22.50, -1.76)
(21.09, -2.11, 21.80, -1.76)
(21.09, -1.76, 21.80, -1.41)
(21.80, -1.76, 22.50, -1.41)
(18.98, -2.81, 19.69, -2.46)
(18.28, -2.81, 18.98, -2.46)
(18.28, -2.46, 18.98, -2.11)
(18.98, -2.46, 19.69, -2.11)
(17.58, -2.81, 18.28, -2.46)
(16.88, -2.81, 17.58, -2.46)
(16.88, -2.46, 17.58, -2.11)
(17.58, -2.46, 18.28, -2.11)
(16.88, -2.11, 18.28, -1.41)
(18.98, -2.11, 19.69, -1.76)
(18.28, -2.11, 18.98, -1.76)
(18.28, -1.76, 18.98, -1.41)
(18.98, -1.76, 19.69, -1.41)
(18.98, -1.41, 19.69, -1.05)
(18.28, -1.41, 18.98, -1.05)
(18.28, -1.05, 18.98, -0.70)
(18.98, -1.05, 19.69, -0.70)
(17.58, -1.41, 18.28, -1.05)
(16.88, -1.41, 17.58, -1.05)
(16.88, -1.05, 17.58, -0.70)
(17.58, -1.05, 18.28, -0.70)
(17.58, -0.70, 18.28, -0.35)
(16.88, -0.70, 17.58, -0.35)
(16.88, -0.35, 17.58, 0.00)
(17.58, -0.35, 18.28, 0.00)
(18.98, -0.70, 19.69, -0.35)
(18.28, -0.70, 18.98, -0.35)
(18.28, -0.35, 18.98, 0.00)
(18.98, -0.35, 19.69, 0.00)
(21.80, -1.41, 22.50, -1.05)
(21.09, -1.41, 21.80, -1.05)
(21.09, -1.05, 21.80, -0.70)
(21.80, -1.05, 22.50, -0.70)
(20.39, -1.41, 21.09, -1.05)
(19.69, -1.41, 20.39, -1.05)
(19.69, -1.05, 20.39, -0.70)
(20.39, -1.05, 21.09, -0.70)
(20.39, -0.70, 21.09, -0.35)
(19.69, -0.70, 20.39, -0.35)
(19.69, -0.35, 20.39, 0.00)
(20.39, -0.35, 21.09, 0.00)
(21.80, -0.70, 22.50, -0.35)
(21.09, -0.70, 21.80, -0.35)
(21.09, -0.35, 21.80, 0.00)
(21.80, -0.35, 22.50, 0.00)
(33.75, -11.25, 45.00, -5.63)
(28.13, -11.25, 33.75, -8.44)
(25.31, -11.25, 28.13, -9.84)
(23.91, -11.25, 25.31, -10.55)
(22.50, -11.25, 23.91, -10.55)
(22.50, -10.55, 23.91, -9.84)
(23.91, -10.55, 25.31, -9.84)
(23.91, -9.84, 25.31, -9.14)
(22.50, -9.84, 23.91, -9.14)
(22.50, -9.14, 23.91, -8.44)
(23.91, -9.14, 25.31, -8.44)
(25.31, -9.84, 28.13, -8.44)
(25.31, -8.44, 28.13, -7.03)
(23.91, -8.44, 25.31, -7.73)
(23.20, -8.44, 23.91, -8.09)
(22.50, -8.44, 23.20, -8.09)
(22.50, -8.09, 23.20, -7.73)
(23.20, -8.09, 23.91, -7.73)
(23.20, -7.73, 23.91, -7.38)
(22.50, -7.73, 23.20, -7.38)
(22.50, -7.38, 23.20, -7.03)
(23.20, -7.38, 23.91, -7.03)
(23.91, -7.73, 25.31, -7.03)
(23.91, -7.03, 25.31, -6.33)
(22.50, -7.03, 23.91, -6.33)
(22.50, -6.33, 23.91, -5.63)
(23.91, -6.33, 25.31, -5.63)
(25.31, -7.03, 28.13, -5.63)
(28.13, -8.44, 33.75, -5.63)
(28.13, -5.63, 33.75, -2.81)
(25.31, -5.63, 28.13, -4.22)
(23.91, -5.63, 25.31, -4.92)
(22.50, -5.63, 23.91, -4.92)
(22.50, -4.92, 23.91, -4.22)
(23.91, -4.92, 25.31, -4.22)
(23.91, -4.22, 25.31, -3.52)
(23.20, -4.22, 23.91, -3.87)
(22.50, -4.22, 23.20, -3.87)
(22.50, -3.87, 23.20, -3.52)
(23.20, -3.87, 23.91, -3.52)
(23.20, -3.52, 23.91, -3.16)
(22.50, -3.52, 23.20, -3.16)
(22.50, -3.16, 23.20, -2.81)
(23.20, -3.16, 23.91, -2.81)
(23.91, -3.52, 25.31, -2.81)
(25.31, -4.22, 28.13, -2.81)
(25.31, -2.81, 28.13, -1.41)
(23.91, -2.81, 25.31, -2.11)
(23.20, -2.81, 23.91, -2.46)
(22.50, -2.81, 23.20, -2.46)
(22.50, -2.46, 23.20, -2.11)
(23.20, -2.46, 23.91, -2.11)
(23.20, -2.11, 23.91, -1.76)
(22.50, -2.11, 23.20, -1.76)
(22.50, -1.76, 23.20, -1.41)
(23.20, -1.76, 23.91, -1.41)
(23.91, -2.11, 25.31, -1.41)
(23.91, -1.41, 25.31, -0.70)
(23.20, -1.41, 23.91, -1.05)
(22.50, -1.41, 23.20, -1.05)
(22.50, -1.05, 23.20, -0.70)
(23.20, -1.05, 23.91, -0.70)
(23.20, -0.70, 23.91, -0.35)
(22.50, -0.70, 23.20, -0.35)
(22.50, -0.35, 23.20, 0.00)
(23.20, -0.35, 23.91, 0.00)
(23.91, -0.70, 25.31, 0.00)
(25.31, -1.41, 28.13, 0.00)
(28.13, -2.81, 33.75, 0.00)
(33.75, -5.63, 45.00, 0.00)
(45.00, -22.50, 90.00, 0.00)
(90.00, -45.00, 180.00, 0.00)
(-90.00, -90.00, 0.00, -45.00)
(-180.00, -90.00, -90.00, -45.00)
(-180.00, -45.00, -90.00, 0.00)
(-22.50, -45.00, 0.00, -33.75)
(-45.00, -45.00, -22.50, -33.75)
(-33.75, -33.75, -22.50, -28.13)
(-45.00, -33.75, -33.75, -28.13)
(-45.00, -28.13, -33.75, -22.50)
(-23.91, -28.13, -22.50, -27.42)
(-25.31, -28.13, -23.91, -27.42)
(-25.31, -27.42, -23.91, -26.72)
(-23.91, -27.42, -22.50, -26.72)
(-28.13, -28.13, -25.31, -26.72)
(-28.13, -26.72, -25.31, -25.31)
(-23.91, -26.72, -22.50, -26.02)
(-25.31, -26.72, -23.91, -26.02)
(-25.31, -26.02, -23.91, -25.31)
(-23.91, -26.02, -22.50, -25.31)
(-33.75, -28.13, -28.13, -25.31)
(-33.75, -25.31, -28.13, -22.50)
(-23.20, -25.31, -22.50, -24.96)
(-23.91, -25.31, -23.20, -24.96)
(-23.91, -24.96, -23.20, -24.61)
(-23.20, -24.96, -22.50, -24.61)
(-24.61, -25.31, -23.91, -24.96)
(-25.31, -25.31, -24.61, -24.96)
(-25.31, -24.96, -24.61, -24.61)
(-24.61, -24.96, -23.91, -24.61)
(-24.61, -24.61, -23.91, -24.26)
(-25.31, -24.61, -24.61, -24.26)
(-25.31, -24.26, -24.61, -23.91)
(-24.61, -24.26, -23.91, -23.91)
(-23.20, -24.61, -22.50, -24.26)
(-23.91, -24.61, -23.20, -24.26)
(-23.91, -24.26, -23.20, -23.91)
(-23.20, -24.26, -22.50, -23.91)
(-26.72, -25.31, -25.31, -24.61)
(-28.13, -25.31, -26.72, -24.61)
(-28.13, -24.61, -26.72, -23.91)
(-26.72, -24.61, -25.31, -23.91)
(-26.02, -23.91, -25.31, -23.56)
(-26.72, -23.91, -26.02, -23.56)
(-26.72, -23.56, -26.02, -23.20)
(-26.02, -23.56, -25.31, -23.20)
(-28.13, -23.91, -26.72, -23.20)
(-28.13, -23.20, -26.72, -22.50)
(-26.02, -23.20, -25.31, -22.85)
(-26.72, -23.20, -26.02, -22.85)
(-26.72, -22.85, -26.02, -22.50)
(-26.02, -22.85, -25.31, -22.50)
(-23.91, -23.91, -22.50, -23.20)
(-24.61, -23.91, -23.91, -23.56)
(-25.31, -23.91, -24.61, -23.56)
(-25.31, -23.56, -24.61, -23.20)
(-24.61, -23.56, -23.91, -23.20)
(-24.61, -23.20, -23.91, -22.85)
(-25.31, -23.20, -24.61, -22.85)
(-25.31, -22.85, -24.61, -22.50)
(-24.61, -22.85, -23.91, -22.50)
(-23.91, -23.20, -22.50, -22.50)
(-1.41, -33.75, 0.00, -33.05)
(-2.81, -33.75, -1.41, -33.05)
(-2.81, -33.05, -1.41, -32.35)
(-1.41, -33.05, 0.00, -32.35)
(-4.22, -33.75, -2.81, -33.05)
(-5.63, -33.75, -4.22, -33.05)
(-5.63, -33.05, -4.22, -32.35)
(-4.22, -33.05, -2.81, -32.35)
(-4.22, -32.35, -2.81, -31.64)
(-5.63, -32.35, -4.22, -31.64)
(-5.63, -31.64, -4.22, -30.94)
(-4.22, -31.64, -2.81, -30.94)
(-1.41, -32.35, 0.00, -31.64)
(-2.81, -32.35, -1.41, -31.64)
(-2.81, -31.64, -1.41, -30.94)
(-1.41, -31.64, 0.00, -30.94)
(-7.03, -33.75, -5.63, -33.05)
(-8.44, -33.75, -7.03, -33.05)
(-8.44, -33.05, -7.03, -32.35)
(-7.03, -33.05, -5.63, -32.35)
(-9.84, -33.75, -8.44, -33.05)
(-11.25, -33.75, -9.84, -33.05)
(-11.25, -33.05, -9.84, -32.35)
(-9.84, -33.05, -8.44, -32.35)
(-9.84, -32.35, -8.44, -31.64)
(-11.25, -32.35, -9.84, -31.64)
(-11.25, -31.64, -9.84, -30.94)
(-9.84, -31.64, -8.44, -30.94)
(-7.03, -32.35, -5.63, -31.64)
(-8.44, -32.35, -7.03, -31.64)
(-8.44, -31.64, -7.03, -30.94)
(-7.03, -31.64, -5.63, -30.94)
(-7.03, -30.94, -5.63, -30.24)
(-8.44, -30.94, -7.03, -30.24)
(-8.44, -30.24, -7.03, -29.53)
(-7.03, -30.24, -5.63, -29.53)
(-9.84, -30.94, -8.44, -30.24)
(-11.25, -30.94, -9.84, -30.24)
(-11.25, -30.24, -9.84, -29.53)
(-9.84, -30.24, -8.44, -29.53)
(-9.84, -29.53, -8.44, -28.83)
(-11.25, -29.53, -9.84, -28.83)
(-11.25, -28.83, -9.84, -28.13)
(-9.84, -28.83, -8.44, -28.13)
(-7.03, -29.53, -5.63, -28.83)
(-8.44, -29.53, -7.03, -28.83)
(-8.44, -28.83, -7.03, -28.13)
(-7.03, -28.83, -5.63, -28.13)
(-1.41, -30.94, 0.00, -30.24)
(-2.81, -30.94, -1.41, -30.24)
(-2.81, -30.24, -1.41, -29.53)
(-1.41, -30.24, 0.00, -29.53)
(-4.22, -30.94, -2.81, -30.24)
(-5.63, -30.94, -4.22, -30.24)
(-5.63, -30.24, -4.22, -29.53)
(-4.22, -30.24, -2.81, -29.53)
(-4.22, -29.53, -2.81, -28.83)
(-5.63, -29.53, -4.22, -28.83)
(-5.63, -28.83, -4.22, -28.13)
(-4.22, -28.83, -2.81, -28.13)
(-1.41, -29.53, 0.00, -28.83)
(-2.81, -29.53, -1.41, -28.83)
(-2.81, -28.83, -1.41, -28.13)
(-1.41, -28.83, 0.00, -28.13)
(-14.06, -33.75, -11.25, -32.35)
(-16.88, -33.75, -14.06, -32.35)
(-15.47, -32.35, -14.06, -31.64)
(-16.88, -32.35, -15.47, -31.64)
(-16.88, -31.64, -15.47, -30.94)
(-15.47, -31.64, -14.06, -30.94)
(-12.66, -32.35, -11.25, -31.64)
(-14.06, -32.35, -12.66, -31.64)
(-14.06, -31.64, -12.66, -30.94)
(-12.66, -31.64, -11.25, -30.94)
(-22.50, -33.75, -16.88, -30.94)
(-18.28, -30.94, -16.88, -30.24)
(-19.69, -30.94, -18.28, -30.24)
(-19.69, -30.24, -18.28, -29.53)
(-18.28, -30.24, -16.88, -29.53)
(-22.50, -30.94, -19.69, -29.53)
(-21.09, -29.53, -19.69, -28.83)
(-22.50, -29.53, -21.09, -28.83)
(-22.50, -28.83, -21.09, -28.13)
(-21.09, -28.83, -19.69, -28.13)
(-18.28, -29.53, -16.88, -28.83)
(-18.98, -29.53, -18.28, -29.18)
(-19.69, -29.53, -18.98, -29.18)
(-19.69, -29.18, -18.98, -28.83)
(-18.98, -29.18, -18.28, -28.83)
(-19.69, -28.83, -18.28, -28.13)
(-18.28, -28.83, -16.88, -28.13)
(-12.66, -30.94, -11.25, -30.24)
(-14.06, -30.94, -12.66, -30.24)
(-14.06, -30.24, -12.66, -29.53)
(-12.66, -30.24, -11.25, -29.53)
(-15.47, -30.94, -14.06, -30.24)
(-16.17, -30.94, -15.47, -30.59)
(-16.88, -30.94, -16.17, -30.59)
(-16.88, -30.59, -16.17, -30.24)
(-16.17, -30.59, -15.47, -30.24)
(-16.88, -30.24, -15.47, -29.53)
(-15.47, -30.24, -14.06, -29.53)
(-15.47, -29.53, -14.06, -28.83)
(-16.17, -29.53, -15.47, -29.18)
(-16.88, -29.53, -16.17, -29.18)
(-16.88, -29.18, -16.17, -28.83)
(-16.17, -29.18, -15.47, -28.83)
(-16.88, -28.83, -15.47, -28.13)
(-15.47, -28.83, -14.06, -28.13)
(-12.66, -29.53, -11.25, -28.83)
(-14.06, -29.53, -12.66, -28.83)
(-14.06, -28.83, -12.66, -28.13)
(-12.66, -28.83, -11.25, -28.13)
(-12.66, -28.13, -11.25, -27.42)
(-13.36, -28.13, -12.66, -27.77)
(-14.06, -28.13, -13.36, -27.77)
(-14.06, -27.77, -13.36, -27.42)
(-13.36, -27.77, -12.66, -27.42)
(-14.06, -27.42, -12.66, -26.72)
(-12.66, -27.42, -11.25, -26.72)
(-15.47, -28.13, -14.06, -27.42)
(-16.17, -28.13, -15.47, -27.77)
(-16.88, -28.13, -16.17, -27.77)
(-16.88, -27.77, -16.17, -27.42)
(-16.17, -27.77, -15.47, -27.42)
(-16.17, -27.42, -15.47, -27.07)
(-16.88, -27.42, -16.17, -27.07)
(-16.88, -27.07, -16.17, -26.72)
(-16.17, -27.07, -15.47, -26.72)
(-14.77, -27.42, -14.06, -27.07)
(-15.47, -27.42, -14.77, -27.07)
(-15.47, -27.07, -14.77, -26.72)
(-14.77, -27.07, -14.06, -26.72)
(-14.77, -26.72, -14.06, -26.37)
(-15.47, -26.72, -14.77, -26.37)
(-15.47, -26.37, -14.77, -26.02)
(-14.77, -26.37, -14.06, -26.02)
(-16.88, -26.72, -15.47, -26.02)
(-16.88, -26.02, -15.47, -25.31)
(-15.47, -26.02, -14.06, -25.31)
(-12.66, -26.72, -11.25, -26.02)
(-14.06, -26.72, -12.66, -26.02)
(-14.06, -26.02, -12.66, -25.31)
(-12.66, -26.02, -11.25, -25.31)
(-17.58, -28.13, -16.88, -27.77)
(-18.28, -28.13, -17.58, -27.77)
(-18.28, -27.77, -17.58, -27.42)
(-17.58, -27.77, -16.88, -27.42)
(-18.98, -28.13, -18.28, -27.77)
(-19.69, -28.13, -18.98, -27.77)
(-19.69, -27.77, -18.98, -27.42)
(-18.98, -27.77, -18.28, -27.42)
(-18.98, -27.42, -18.28, -27.07)
(-19.69, -27.42, -18.98, -27.07)
(-19.69, -27.07, -18.98, -26.72)
(-18.98, -27.07, -18.28, -26.72)
(-17.58, -27.42, -16.88, -27.07)
(-18.28, -27.42, -17.58, -27.07)
(-18.28, -27.07, -17.58, -26.72)
(-17.58, -27.07, -16.88, -26.72)
(-20.39, -28.13, -19.69, -27.77)
(-21.09, -28.13, -20.39, -27.77)
(-21.09, -27.77, -20.39, -27.42)
(-20.39, -27.77, -19.69, -27.42)
(-22.50, -28.13, -21.09, -27.42)
(-21.80, -27.42, -21.09, -27.07)
(-22.50, -27.42, -21.80, -27.07)
(-22.50, -27.07, -21.80, -26.72)
(-21.80, -27.07, -21.09, -26.72)
(-21.09, -27.42, -19.69, -26.72)
(-20.39, -26.72, -19.69, -26.37)
(-21.09, -26.72, -20.39, -26.37)
(-21.09, -26.37, -20.39, -26.02)
(-20.39, -26.37, -19.69, -26.02)
(-21.80, -26.72, -21.09, -26.37)
(-22.50, -26.72, -21.80, -26.37)
(-22.50, -26.37, -21.80, -26.02)
